state,theta,phi,acceleration,height
3,4.63,-14.76,-813.44,12002.63
3,31.69,-14.21,-810.08,12008.91
3,3.35,-10.19,-803.08,12002.93
3,12.44,-13.24,-800.32,12011.04
3,-9.51,0.45,-804.18,11996.08
3,29.77,-0.75,-819.38,11988.69
3,20.37,-30.94,-853.38,11963.92
3,12.51,-33.23,-858.51,11957.64
3,6.77,24.37,-852.28,11957.92
3,-0.37,-21.04,-853.62,11973.77
3,9.44,4.59,-854.58,11991.45
3,-9.73,-9.21,-849.27,11982.76
3,9.48,22.38,-851.8,11957.3
3,-14.19,-1.88,-841.21,11952.6
3,8.36,-18.93,-840.57,11949.49
3,-6.04,10.99,-843.69,11938.45
3,5.84,-2.61,-838.43,11937.6
3,11.39,-6.82,-854.77,11937.9
3,-17.52,-5.23,-857.97,11924.04
3,-26.83,2.2,-863.96,11920.45
3,-4.56,-10.3,-847.3,11915.64
3,-13.57,-2.32,-853.26,11905.91
3,-2.14,-24.73,-869.83,11911.23
3,42.95,7.44,-881.54,11900.02
3,28.16,-24.37,-866.32,11893.93
3,-2.65,-6.27,-864.69,11914.79
3,14.08,-11.84,-858.57,11902.06
3,33.12,18.52,-858.03,11890.69
3,-32.71,41.96,-878.55,11889.32
3,-1.73,-5.18,-876.52,11888.24
3,-1.65,11.91,-890.21,11897.09
3,19.72,-1.83,-894.41,11892.72
3,-9.75,53.65,-904.08,11880.37
3,-23.99,-2.17,-922.02,11872.31
3,7.05,-3.21,-921.37,11877.77
3,5.7,-39.57,-912.51,11875.47
3,-4.9,-13.04,-908.55,11874.56
3,-6.88,7.35,-911.06,11874.79
3,1.08,0.25,-903.14,11869.73
3,34.29,7.27,-898.08,11866.67
3,-25.89,6.41,-894.9,11883.52
3,-6.03,-30.96,-910.91,11878.55
3,-23.61,-47.81,-915.14,11867.97
3,10.11,-4.8,-896.76,11867.52
3,-28.03,31.11,-889.59,11856.33
3,-44.69,-12.65,-877.98,11841.24
3,36.94,3.9,-880.97,11823.26
3,-19.48,38.21,-900.05,11810.86
3,8.07,-30.78,-934.87,11790.85
3,-22.94,8.29,-928.69,11797.54
3,-5.3,-13.02,-946.9,11786.47
3,-29.13,10.94,-921.22,11765.09
3,9.91,0.79,-935.53,11754.25
3,-24.24,-32.35,-933.98,11760.06
3,10.05,22.74,-949.04,11789.84
3,1.7,6.31,-948.7,11785.24
3,18.55,3.82,-938.7,11785.68
3,28.85,-4.24,-937.02,11779.78
3,-22.17,2.85,-922.7,11791.69
3,-2.99,16.22,-912.43,11796.89
3,28.06,2.09,-916.83,11805.59
3,15.54,17.95,-897.17,11816.6
3,15.55,-23.55,-890.62,11822.3
3,-43.12,42.46,-893.18,11814.37
3,-12.22,-2.53,-909.07,11817.85
3,-24.57,-7.8,-893.15,11823.4
3,-11.17,3.71,-897.32,11832.75
3,10.85,-28.89,-899.46,11819.72
3,16.39,-14.36,-900.65,11820.94
3,-1.29,-2.92,-910.16,11820.36
3,-9.51,-12.72,-909.59,11836.17
3,6.15,-31.11,-896.35,11829.77
3,10.28,25.62,-881.1,11829.75
3,22.83,34.06,-884.78,11820.37
3,8.06,12.37,-886.4,11818.88
3,-16.79,-25.17,-893.3,11840.44
3,8.39,4.76,-895.8,11847.13
3,-0.11,-11.5,-892.87,11847.44
3,-39.03,-15.4,-918.32,11857.55
3,15.89,-2.99,-900.96,11845.92
3,12.6,14.7,-931.8,11837.41
3,-37.22,-13.97,-941.63,11835.96
3,-21.87,-7.0,-946.24,11838.35
3,-6.1,-5.79,-943.73,11824.19
3,-2.54,-9.97,-932.94,11814.05
3,-30.58,-51.65,-921.26,11806.43
3,7.79,-17.18,-919.81,11806.96
3,21.58,-12.01,-924.76,11813.52
3,2.59,10.14,-912.34,11813.97
3,-4.0,33.65,-901.44,11803.97
3,18.86,6.27,-908.41,11810.13
3,-19.77,2.78,-909.47,11821.67
3,36.1,3.77,-905.78,11825.72
3,-15.6,9.43,-905.09,11821.47
3,0.34,13.76,-913.69,11805.29
3,51.31,-2.78,-915.05,11806.25
3,10.18,13.63,-922.44,11816.71
3,-25.55,7.39,-896.09,11810.32
3,30.37,12.24,-891.05,11812.52
3,17.95,18.25,-875.83,11803.6
3,-7.8,-34.92,-860.7,11802.88
3,-2.54,3.6,-884.62,11776.96
3,-17.84,-25.8,-883.06,11771.67
3,-1.2,-2.39,-885.73,11772.77
3,-14.05,-15.17,-873.75,11759.32
3,28.76,19.21,-879.0,11750.04
3,-24.62,-20.93,-886.47,11741.64
3,-35.72,-43.58,-876.33,11726.84
3,33.33,-20.83,-874.32,11708.88
3,26.25,20.55,-879.66,11716.17
3,-7.36,20.82,-886.53,11729.0
3,6.91,19.97,-870.82,11725.96
3,44.21,1.66,-870.01,11728.7
3,19.21,-21.18,-861.81,11712.65
3,5.11,-2.47,-856.01,11692.44
3,-1.6,18.06,-850.25,11674.77
3,-25.19,-7.57,-839.14,11689.51
3,28.06,28.04,-839.65,11669.47
3,26.61,-30.81,-838.45,11660.01
3,-0.16,-6.61,-835.67,11647.96
3,14.47,-31.43,-827.93,11651.74
3,3.27,13.07,-835.62,11626.21
3,22.6,11.83,-842.6,11619.49
3,14.7,-3.35,-838.69,11623.41
3,5.3,24.62,-835.39,11626.49
3,5.52,-0.78,-833.02,11608.33
3,28.25,38.73,-839.34,11606.73
3,-12.81,27.75,-839.66,11600.28
3,10.66,7.85,-835.39,11605.42
3,-48.04,2.96,-831.59,11607.22
3,-10.02,-26.94,-826.57,11595.64
3,50.42,-4.24,-834.27,11599.63
3,-16.71,25.11,-836.92,11607.99
3,-19.02,1.66,-837.29,11602.76
3,8.49,14.67,-826.37,11624.98
3,-3.65,22.15,-822.25,11633.92
3,0.75,30.81,-818.93,11621.82
3,-4.94,-6.74,-817.62,11640.08
3,5.65,21.0,-814.33,11621.36
3,28.04,-10.9,-810.49,11612.65
3,-10.44,4.99,-805.36,11611.89
3,16.31,-16.07,-816.13,11625.05
3,-3.41,20.34,-824.69,11641.95
3,10.84,-10.83,-822.52,11627.71
3,-21.69,1.81,-814.16,11630.8
3,-11.37,12.29,-813.03,11629.18
3,5.41,-11.49,-810.83,11618.34
3,0.11,56.03,-810.73,11619.88
3,-15.86,-3.45,-812.39,11618.12
3,8.98,46.59,-813.35,11600.47
3,22.6,-17.88,-818.58,11602.65
3,8.17,-1.79,-828.54,11606.38
3,-16.16,-6.42,-804.51,11615.05
3,16.77,-18.31,-822.97,11614.55
3,8.69,-22.49,-836.44,11599.62
3,-8.44,17.14,-839.06,11594.17
3,10.46,-5.66,-846.83,11587.29
3,-12.06,14.25,-851.54,11570.7
3,-38.79,-10.27,-858.88,11571.55
3,7.17,7.74,-867.48,11578.93
3,-22.12,-16.78,-848.82,11587.84
3,-11.15,5.9,-853.91,11592.79
3,4.87,15.35,-856.79,11575.14
3,-0.23,9.28,-844.31,11560.54
3,49.85,14.02,-839.35,11567.94
3,-14.89,-4.93,-861.14,11558.31
3,24.07,5.62,-892.93,11553.04
3,-11.0,-0.68,-880.3,11555.04
3,31.99,19.33,-883.78,11550.87
3,13.84,-2.7,-896.88,11545.76
3,-9.97,-10.21,-894.68,11541.82
3,-30.41,-31.68,-878.31,11542.75
3,2.1,14.94,-880.12,11539.49
3,3.32,36.68,-883.68,11520.69
3,0.67,41.45,-858.89,11519.14
3,17.91,-8.25,-855.03,11509.98
3,-17.01,-1.0,-855.7,11510.81
3,48.38,19.7,-866.64,11518.43
3,-1.7,-28.52,-859.85,11502.72
3,32.48,-19.72,-868.82,11495.46
3,-14.7,-1.68,-872.2,11486.84
3,20.07,-10.68,-873.52,11484.89
3,47.49,22.56,-881.49,11491.57
3,-21.52,-6.59,-873.93,11483.27
3,-8.46,-9.63,-856.77,11481.75
3,38.63,-14.98,-870.26,11463.49
3,19.76,-35.32,-891.39,11456.87
3,-4.94,-12.04,-898.02,11447.22
3,7.31,4.91,-894.24,11435.83
3,-24.9,17.65,-875.52,11425.77
3,-4.3,-46.37,-878.74,11405.41
3,-26.67,-10.86,-877.52,11407.31
3,-7.45,12.4,-878.4,11415.08
3,-17.16,34.0,-882.17,11411.29
3,-39.36,-4.05,-879.08,11410.28
3,25.21,-2.66,-867.75,11416.15
3,-3.47,-17.02,-875.77,11416.62
3,-20.92,15.1,-879.48,11410.42
3,-16.97,-9.09,-878.48,11402.58
3,5.23,-0.22,-881.04,11398.46
3,0.62,-38.46,-893.01,11392.63
3,37.89,-25.73,-885.1,11380.27
3,9.65,-2.03,-891.82,11399.04
3,7.53,-8.66,-891.93,11391.07
3,-26.74,11.01,-878.74,11400.74
3,16.81,24.02,-886.35,11413.95
3,-3.25,33.21,-881.68,11404.05
3,0.92,-1.43,-883.59,11393.56
3,-4.36,-31.2,-884.26,11388.22
3,3.94,20.91,-890.12,11374.91
3,-20.27,2.52,-897.09,11366.68
3,-9.73,-3.35,-901.13,11366.7
3,37.83,-6.49,-892.28,11353.73
3,-21.12,23.56,-879.37,11360.51
3,-15.48,-29.87,-904.61,11359.85
3,37.96,-9.53,-905.38,11365.32
3,-24.0,13.33,-915.07,11367.99
3,0.29,-1.85,-930.37,11376.94
3,24.08,5.84,-934.69,11371.58
3,14.65,-37.18,-947.47,11370.77
3,1.41,-3.5,-941.58,11371.03
3,1.87,2.51,-928.03,11368.81
3,14.66,-37.34,-926.89,11377.96
3,-7.01,-8.92,-920.12,11380.95
3,14.72,-13.79,-937.06,11380.85
3,35.31,-13.89,-945.12,11374.75
3,-26.55,-38.0,-950.48,11365.38
3,-2.61,7.04,-956.41,11356.24
3,-25.89,22.53,-961.4,11357.95
3,7.85,-35.59,-988.19,11346.17
3,-6.35,3.88,-989.67,11343.15
3,-12.59,-23.85,-983.54,11342.76
3,-13.33,3.89,-975.27,11339.86
3,7.11,15.73,-980.07,11347.34
3,-6.32,31.9,-971.13,11354.35
3,28.61,8.41,-970.84,11343.94
3,8.67,-17.45,-957.73,11339.1
3,-18.22,-10.2,-961.43,11331.62
3,24.19,37.97,-955.41,11331.07
3,12.87,18.18,-956.38,11319.92
3,-32.8,-12.69,-948.78,11316.01
3,0.78,14.81,-942.66,11326.95
3,-46.4,-3.21,-939.36,11326.11
3,-6.36,20.34,-927.39,11331.05
3,-38.85,-12.12,-931.1,11332.55
3,20.32,10.1,-938.39,11341.51
3,13.97,-13.1,-935.53,11347.9
3,26.92,20.53,-953.85,11334.87
3,-55.04,-10.36,-948.93,11329.94
3,13.46,20.27,-954.32,11333.02
3,39.1,-7.17,-958.67,11337.71
3,1.87,-14.47,-976.04,11321.31
3,-29.79,-15.35,-983.46,11325.53
3,-23.16,4.02,-984.89,11323.1
3,27.34,13.96,-1001.69,11315.18
3,-7.55,0.28,-1005.29,11316.63
3,6.39,-26.4,-1000.31,11308.39
3,-26.85,-7.88,-991.19,11307.93
3,-20.87,-19.72,-994.28,11308.65
3,-26.82,-10.23,-986.96,11312.54
3,14.48,9.07,-1003.28,11308.53
3,-54.73,-6.22,-997.57,11316.47
3,-5.99,-14.96,-1012.72,11311.47
3,4.05,29.53,-1015.33,11319.66
3,8.32,8.01,-1013.32,11316.33
3,1.35,10.68,-1004.77,11309.26
3,-5.38,-10.14,-1001.03,11298.73
3,-41.37,1.44,-994.8,11284.1
3,-22.12,10.28,-1009.69,11272.93
3,23.7,22.48,-1021.55,11274.28
3,4.36,8.05,-1033.83,11269.52
3,-9.31,3.51,-1038.72,11270.75
3,-18.25,19.0,-1040.15,11261.18
3,4.94,13.7,-1038.03,11267.27
3,45.38,-28.27,-1035.41,11257.89
3,-14.55,-22.07,-1032.78,11242.1
3,-0.29,22.23,-1023.1,11244.19
3,-3.95,0.29,-1015.17,11236.74
3,11.79,-33.19,-1012.59,11241.77
3,13.96,3.85,-1013.61,11243.61
3,3.84,-9.24,-1017.07,11236.41
3,-11.43,17.5,-1005.28,11245.05
3,41.44,-25.16,-1000.39,11250.67
3,8.0,14.22,-989.34,11247.88
3,9.04,-8.58,-971.22,11228.21
3,-12.89,-1.15,-972.88,11215.33
3,32.78,1.81,-983.01,11210.53
3,-40.26,-46.26,-977.05,11196.66
3,2.97,-39.89,-967.1,11193.35
3,53.7,8.56,-977.42,11182.14
3,-8.1,-18.37,-968.86,11162.29
3,39.37,52.91,-960.07,11149.61
3,5.79,0.47,-948.99,11152.74
3,12.01,45.27,-940.86,11151.66
3,28.68,-8.72,-945.24,11132.64
3,12.79,18.79,-954.0,11147.36
3,-6.89,50.94,-971.37,11157.13
3,19.7,-36.56,-973.46,11142.8
3,-12.82,17.98,-952.63,11116.74
3,-14.11,25.81,-937.88,11108.81
3,14.18,1.72,-920.4,11107.77
3,0.16,-13.04,-916.39,11111.07
3,-24.65,-1.35,-912.76,11092.5
3,26.69,-4.89,-923.75,11085.13
3,13.97,-29.44,-914.19,11085.69
3,15.93,-1.92,-918.27,11078.42
3,-1.82,8.14,-922.23,11084.65
3,7.89,40.31,-932.77,11085.79
3,-7.76,-31.51,-915.27,11068.98
3,14.58,-22.9,-912.66,11059.1
3,28.87,-1.96,-918.43,11055.75
3,-0.32,32.13,-923.61,11048.24
3,4.46,11.35,-916.02,11057.08
3,-31.94,32.14,-924.15,11065.92
3,-6.84,-12.04,-910.13,11057.28
3,-23.21,-1.9,-911.29,11073.69
3,-5.12,20.43,-905.95,11101.52
3,-7.97,-14.01,-906.46,11080.53
3,2.7,-14.64,-905.21,11062.12
3,23.07,1.81,-908.78,11051.65
3,7.1,16.06,-911.41,11033.89
3,-4.66,-33.19,-915.54,11028.61
3,-32.87,14.63,-910.6,11025.08
3,-54.35,-6.76,-910.12,11001.95
3,-17.5,-31.19,-904.25,11007.32
3,21.38,-15.19,-915.31,11021.23
3,9.74,7.94,-907.52,11012.89
3,7.62,-48.66,-906.24,11008.87
3,8.03,-8.3,-914.29,10992.5
3,21.81,-3.25,-911.21,10988.57
3,3.69,-0.83,-921.14,10986.08
3,-24.56,-20.18,-928.18,11001.83
3,23.57,-0.11,-918.3,11000.78
3,-23.97,9.39,-921.2,10984.46
3,1.69,6.44,-920.33,10963.01
3,17.8,27.15,-914.66,10971.82
3,-18.47,19.21,-902.16,10940.92
3,-11.93,-7.85,-912.24,10942.94
3,-5.66,0.86,-908.8,10923.15
3,13.06,-6.28,-887.91,10905.1
3,0.56,-1.47,-883.21,10887.69
3,2.75,-9.27,-891.19,10886.63
3,-3.58,-18.01,-883.77,10881.32
3,10.0,-6.72,-870.81,10889.59
3,39.29,-7.14,-867.88,10895.66
3,-5.94,-7.69,-881.64,10903.94
3,27.91,22.15,-882.58,10903.12
3,-9.47,-10.53,-880.61,10901.18
3,-35.14,-22.13,-877.66,10902.61
3,-26.06,-18.57,-903.48,10894.19
3,0.74,-27.83,-901.04,10890.73
3,-27.13,-21.34,-904.31,10898.46
3,52.7,4.48,-910.22,10893.01
3,15.2,-8.23,-916.85,10895.71
3,-6.47,-6.25,-938.27,10886.45
3,-3.59,-38.2,-933.92,10884.96
3,-5.71,19.17,-915.25,10876.51
3,12.23,-14.93,-909.18,10878.87
3,20.5,-12.65,-894.61,10879.11
3,9.01,-7.01,-898.33,10886.75
3,2.8,-24.44,-887.23,10868.7
3,-23.33,21.83,-883.46,10864.66
3,16.09,5.24,-886.16,10852.4
3,-30.07,-25.47,-876.37,10847.96
3,20.49,-2.04,-877.25,10845.55
3,-13.02,-34.93,-881.88,10840.04
3,13.96,30.78,-864.93,10831.23
3,1.93,-11.88,-856.68,10830.72
3,-10.65,-35.52,-857.36,10823.23
3,-15.92,-15.15,-870.08,10825.26
3,8.69,-3.67,-873.27,10825.35
3,27.01,-8.71,-899.22,10818.02
3,11.91,-14.95,-903.44,10830.89
3,7.9,4.81,-915.28,10824.55
3,6.12,-10.34,-915.25,10819.42
3,-0.71,5.31,-911.29,10834.34
3,-24.94,-0.36,-892.03,10832.37
3,-22.57,20.98,-873.76,10836.86
3,-17.35,7.28,-878.41,10826.47
3,-28.44,-16.31,-866.66,10832.37
3,-4.97,7.04,-856.56,10833.05
3,11.82,10.52,-861.6,10820.92
3,20.73,-19.39,-848.19,10814.79
3,2.5,7.61,-868.49,10809.48
3,13.1,34.32,-864.27,10807.17
3,-25.74,12.24,-871.48,10816.51
3,28.08,2.01,-892.99,10810.04
3,-10.77,12.83,-901.38,10808.19
3,-5.96,-0.48,-897.53,10819.86
3,26.83,13.87,-889.91,10799.85
3,42.89,36.97,-874.21,10799.77
3,-34.31,-23.07,-868.15,10801.85
3,3.84,-3.85,-855.91,10811.4
3,-8.77,12.42,-871.75,10811.82
3,20.59,-16.09,-851.35,10810.39
3,3.06,-13.67,-870.96,10804.55
3,25.12,0.87,-855.35,10793.09
3,5.95,-6.06,-861.71,10783.83
3,-40.37,-6.28,-857.67,10780.0
3,-44.86,11.09,-873.58,10787.88
3,29.11,2.82,-862.95,10785.59
3,19.77,-8.28,-857.31,10786.72
3,-15.1,-6.53,-850.54,10778.74
3,13.08,6.33,-851.3,10787.02
3,-12.39,-23.5,-863.82,10785.36
3,-9.9,-5.57,-866.83,10772.75
3,6.6,-1.04,-863.77,10776.06
3,31.89,-19.03,-870.37,10767.5
3,31.1,-18.27,-861.42,10758.61
3,-0.72,9.87,-867.31,10752.32
3,37.07,13.85,-856.28,10750.61
3,-15.17,-2.02,-862.17,10741.93
3,3.99,0.94,-854.5,10732.07
3,1.65,15.09,-858.67,10728.94
3,13.19,-11.02,-862.65,10728.64
3,-19.05,-2.47,-866.98,10723.91
3,-27.26,7.57,-880.14,10732.62
3,-15.81,-35.22,-889.81,10743.89
3,-25.31,4.12,-898.5,10741.49
3,16.04,-11.51,-905.63,10742.85
3,18.88,-10.31,-908.63,10743.62
3,-41.59,2.1,-890.23,10734.35
3,-1.2,10.68,-895.19,10718.65
3,-42.2,14.97,-894.74,10722.81
3,-15.42,-15.45,-879.76,10722.56
3,-33.83,8.36,-895.28,10718.22
3,-0.71,-5.13,-896.49,10701.78
3,10.02,-36.82,-903.98,10692.93
3,4.21,-33.53,-921.79,10688.78
3,9.11,-57.81,-920.37,10684.93
3,30.92,-34.45,-931.2,10691.21
3,12.76,31.59,-925.94,10685.63
3,52.15,41.46,-926.72,10696.95
3,7.93,-21.33,-929.67,10685.03
3,8.55,-1.38,-932.22,10697.2
3,15.34,-50.05,-933.79,10688.13
3,-5.24,-21.61,-947.96,10684.7
3,2.45,-17.96,-942.97,10680.41
3,1.27,-7.99,-938.57,10663.59
3,2.51,-7.14,-943.38,10659.99
3,11.42,-21.96,-942.0,10681.2
3,18.92,23.51,-955.34,10674.84
3,-9.63,-9.18,-934.72,10677.28
3,-22.19,-20.56,-935.96,10676.74
3,17.72,-29.84,-933.27,10682.25
3,19.16,41.76,-928.27,10684.9
3,-0.21,20.33,-948.16,10689.65
3,6.8,7.31,-947.85,10684.72
3,-24.11,-3.01,-949.64,10670.17
3,-17.86,-4.35,-946.19,10673.49
3,20.8,23.75,-965.42,10663.79
3,13.01,-4.87,-990.06,10671.21
3,-9.71,-15.76,-990.86,10673.57
3,16.44,-18.99,-992.58,10689.95
3,-2.98,25.75,-1005.15,10676.22
3,-3.23,-18.59,-1007.69,10687.94
3,29.14,33.84,-1004.83,10686.11
3,-20.44,9.05,-1003.45,10694.28
3,-17.31,0.3,-1015.66,10680.16
3,-23.26,-1.85,-1005.47,10681.34
3,-24.17,1.47,-988.26,10689.15
3,22.1,10.89,-980.23,10694.87
3,-25.47,-13.16,-972.51,10694.76
3,-0.14,-41.26,-964.13,10701.38
3,40.8,-3.79,-961.51,10714.2
3,-7.13,-1.03,-948.03,10708.13
3,19.25,-2.4,-949.74,10696.96
3,27.34,-6.05,-949.66,10693.88
3,6.64,-13.87,-952.34,10685.24
3,-41.51,14.66,-960.25,10666.22
3,-1.56,-16.67,-959.59,10662.16
3,-7.63,-9.9,-949.12,10644.94
3,25.05,-10.45,-954.69,10663.22
3,-0.97,31.47,-953.67,10671.76
3,12.26,7.2,-949.6,10664.86
3,8.04,23.1,-952.14,10657.75
3,-4.4,-7.98,-933.14,10660.2
3,7.4,10.2,-944.6,10651.83
3,22.83,-36.33,-962.15,10660.0
3,25.18,16.79,-955.54,10672.64
3,-27.88,-4.61,-967.28,10646.75
3,14.97,25.99,-977.77,10629.37
3,14.05,-16.46,-984.37,10634.07
3,-44.2,16.38,-967.49,10641.82
3,0.69,-8.8,-964.38,10640.85
3,29.07,1.09,-969.02,10667.16
3,-13.77,12.23,-975.26,10671.62
3,34.59,19.18,-975.75,10663.5
3,-12.45,2.5,-967.69,10661.93
3,0.92,6.27,-977.76,10652.89
3,8.67,-5.02,-988.29,10644.45
3,-5.81,-2.57,-1004.47,10633.76
3,-16.47,40.96,-1020.74,10614.96
3,18.62,-40.03,-1044.57,10610.49
3,3.2,-12.6,-1040.27,10612.17
3,20.39,4.71,-1041.07,10588.67
3,-1.95,9.61,-1033.9,10617.58
3,19.92,-26.93,-1041.09,10617.98
3,5.17,29.09,-1032.52,10626.83
3,1.24,-14.37,-1028.37,10640.17
3,22.43,-26.29,-1017.22,10647.15
3,33.46,10.11,-1036.12,10632.41
3,0.58,7.79,-1041.28,10639.33
3,0.97,-1.15,-1028.65,10645.3
3,22.03,-3.23,-1018.11,10639.69
3,-17.99,8.78,-1009.1,10631.6
3,12.96,-23.99,-1005.77,10621.92
3,-3.63,-2.17,-1015.9,10640.25
3,22.94,0.9,-1014.95,10643.57
3,5.24,11.83,-1014.96,10659.42
3,5.6,-4.37,-1025.81,10634.64
3,-26.72,19.56,-1031.43,10640.04
3,32.37,-24.33,-1040.07,10654.19
3,14.72,39.36,-1035.61,10651.97
3,17.13,-17.5,-1025.9,10655.01
3,4.13,-3.61,-1034.82,10653.05
3,-13.98,32.36,-1023.62,10661.8
3,-16.65,-8.74,-1012.99,10660.14
3,41.03,-14.05,-1001.89,10653.22
3,33.03,20.18,-997.04,10641.18
3,16.88,-21.74,-1009.95,10635.01
3,0.15,-18.8,-1004.13,10626.2
3,-34.6,-12.4,-1019.39,10616.19
3,-19.5,-12.31,-1033.47,10612.62
3,-6.04,-11.38,-1037.42,10599.58
3,38.94,37.41,-1047.07,10586.77
3,32.89,12.38,-1049.31,10583.8
3,15.67,35.84,-1055.83,10584.77
3,15.54,2.1,-1032.79,10576.88
3,19.46,3.78,-1020.37,10585.04
3,-39.39,-12.82,-1039.91,10593.44
3,-20.89,21.93,-1032.26,10604.73
3,-21.67,-10.58,-1034.65,10600.43
3,-25.34,-27.94,-1051.96,10584.42
3,-16.69,-23.71,-1035.8,10587.68
3,19.25,37.1,-1046.5,10581.63
3,44.0,-33.1,-1034.03,10585.83
3,18.5,-15.26,-1042.14,10574.85
3,-29.37,-0.43,-1041.0,10565.89
3,-10.46,-3.67,-1037.22,10564.77
3,31.27,-2.39,-1045.72,10565.77
3,-39.08,-13.26,-1046.66,10547.36
3,1.93,6.16,-1055.41,10553.31
3,-5.5,-30.5,-1066.4,10538.54
3,0.96,6.51,-1065.31,10532.07
3,12.28,-14.39,-1068.89,10537.32
3,11.17,-10.48,-1072.49,10528.34
3,-3.66,-5.86,-1093.47,10533.85
3,-7.84,5.84,-1102.02,10550.99
3,-11.36,-9.65,-1116.26,10545.18
3,-11.89,18.14,-1121.86,10534.4
3,15.62,-7.78,-1118.18,10528.24
3,-28.47,-9.91,-1114.3,10520.82
3,-31.56,-24.75,-1113.15,10516.73
3,17.6,-7.06,-1113.05,10516.74
3,-3.35,8.38,-1124.66,10526.29
3,11.13,14.69,-1120.71,10524.52
3,11.91,35.74,-1131.85,10525.89
3,-2.14,-5.78,-1154.84,10525.96
3,-18.22,31.01,-1149.32,10505.97
3,1.65,32.19,-1146.0,10485.05
3,6.4,45.26,-1141.98,10490.09
3,-4.69,12.48,-1152.18,10491.02
3,11.83,-14.64,-1153.66,10484.04
3,-18.57,-5.54,-1141.9,10470.47
3,2.74,-8.27,-1135.4,10466.49
3,48.17,10.85,-1154.5,10475.78
3,8.54,16.99,-1159.95,10498.61
3,-49.34,-15.39,-1152.33,10481.1
3,9.82,-6.79,-1148.51,10480.44
3,14.47,-13.29,-1138.84,10482.82
3,11.42,0.78,-1164.42,10497.6
3,30.84,21.45,-1176.75,10476.04
3,6.41,-57.09,-1170.03,10460.99
3,-16.43,2.76,-1172.12,10464.05
3,-2.98,30.25,-1166.95,10470.98
3,16.58,-10.03,-1162.83,10458.13
3,15.13,3.07,-1149.29,10458.93
3,18.23,17.0,-1140.55,10462.99
3,2.21,-18.32,-1154.1,10459.3
3,-4.34,-24.49,-1148.87,10461.75
3,-6.27,-21.87,-1174.14,10454.07
3,19.71,-20.31,-1171.59,10461.71
3,-5.86,-0.51,-1158.54,10456.88
3,-35.41,4.53,-1142.42,10460.04
3,-5.43,-7.67,-1130.99,10470.56
3,-23.83,37.6,-1120.64,10445.56
3,57.79,12.22,-1116.41,10436.67
3,-25.73,-18.27,-1124.65,10431.78
3,3.4,6.14,-1132.53,10444.96
3,-7.01,36.38,-1140.92,10452.4
3,-4.48,-27.67,-1147.64,10456.55
3,22.2,12.91,-1149.98,10449.42
3,6.23,15.02,-1160.6,10443.5
3,8.02,1.79,-1160.7,10428.52
3,-8.56,-4.62,-1153.03,10430.17
3,20.32,14.89,-1153.01,10440.42
3,38.38,-10.67,-1153.05,10421.55
3,21.59,-1.56,-1156.05,10421.57
3,-30.8,-20.6,-1158.18,10403.75
3,24.04,-5.29,-1142.11,10411.24
3,28.62,-1.73,-1130.22,10398.35
3,9.64,0.02,-1137.63,10398.03
3,41.51,17.25,-1136.05,10386.5
3,7.54,-8.69,-1131.85,10372.07
3,1.14,-15.83,-1148.04,10380.84
3,0.23,-26.15,-1138.39,10362.85
3,-16.1,2.09,-1131.84,10358.13
3,-4.75,4.85,-1137.37,10368.11
3,-6.64,18.52,-1149.99,10357.98
3,13.12,7.04,-1154.8,10367.25
3,-11.75,15.7,-1154.41,10370.7
3,16.78,-11.88,-1178.61,10376.19
3,-20.13,-22.1,-1172.76,10367.43
3,-1.98,-4.29,-1172.89,10356.82
3,-18.64,2.22,-1164.0,10351.05
3,-14.64,27.96,-1151.12,10346.53
3,5.04,26.68,-1155.48,10329.78
3,-18.05,-12.71,-1141.41,10328.05
3,16.95,-6.6,-1141.07,10310.01
3,-9.08,-5.03,-1145.61,10295.24
3,-8.11,-20.44,-1140.66,10309.81
3,-24.24,1.93,-1129.88,10319.54
3,31.95,-40.66,-1119.16,10288.76
3,20.41,-35.92,-1099.8,10282.28
3,27.68,-12.83,-1119.85,10292.38
3,-2.61,21.27,-1121.51,10287.41
3,24.27,1.79,-1122.68,10284.09
3,-0.61,-1.07,-1113.37,10295.63
3,-21.74,45.55,-1094.15,10292.24
3,29.32,20.41,-1098.28,10304.07
3,3.21,-23.5,-1094.35,10280.7
3,-25.44,1.42,-1098.82,10268.86
3,-0.2,19.08,-1093.55,10265.55
3,-16.92,-27.19,-1093.92,10253.17
3,-17.48,31.5,-1078.42,10261.91
3,16.64,19.02,-1072.41,10256.61
3,37.68,-5.21,-1068.68,10264.92
3,-7.37,14.89,-1067.68,10260.67
3,21.65,34.87,-1051.72,10265.1
3,23.45,-11.81,-1049.89,10257.45
3,-6.35,4.49,-1045.58,10257.47
3,-21.34,-10.06,-1050.7,10245.19
3,-9.63,23.38,-1071.3,10262.86
3,16.83,-20.36,-1069.7,10238.65
3,-24.56,39.0,-1073.41,10224.96
3,-24.21,-2.65,-1074.45,10211.13
3,-5.11,27.98,-1062.95,10204.73
3,-13.22,-19.77,-1065.41,10209.48
3,-18.86,5.75,-1056.86,10222.19
3,11.45,-4.78,-1064.51,10231.84
3,-0.77,4.16,-1062.91,10217.52
3,-23.25,4.34,-1071.33,10216.35
3,23.09,1.0,-1086.27,10214.48
3,-7.91,16.65,-1085.01,10206.73
3,23.95,-29.43,-1085.81,10203.63
